name,lat,lon,alt_km
NORAD-3417,54.3735,85.9280,1471.3
NORAD-3428,1.9386,86.7973,35706.5
NORAD-3431,-1.0229,-132.1890,35771.4
NORAD-3432,0.2543,24.7925,35444.9
NORAD-3454,32.2414,-63.3801,527.6
NORAD-3462,-28.5905,8.0891,480.7
NORAD-3488,-32.1454,135.2481,632.9
NORAD-3494,9.5492,118.7944,710.1
NORAD-3504,-1.3752,176.6727,582.0
NORAD-3506,52.8185,-149.3667,1938.2
NORAD-3510,5.3829,101.8937,804.0
NORAD-3522,-71.1885,-21.7796,823.8
NORAD-3530,47.7297,-155.4887,898.6
NORAD-3549,-42.3375,66.5028,540.6
NORAD-3551,10.1374,2.2568,1306.7
NORAD-3554,62.0542,55.8115,1234.5
NORAD-3555,-60.6161,66.6328,1069.9
NORAD-3557,-19.0666,-4.4829,790.3
NORAD-3559,32.9547,51.2476,1014.0
NORAD-3561,-60.1295,-144.9699,581.3
NORAD-3565,54.3204,20.4912,1026.7
NORAD-3569,48.0360,-50.5471,845.0
NORAD-3576,-32.8003,11.1218,1207.9
NORAD-3577,65.5601,59.0027,1215.1
NORAD-3583,-52.5993,-66.1136,1325.1
NORAD-3584,-60.2872,154.8220,583.9
NORAD-3591,-41.4863,-130.4082,954.9
NORAD-3592,-53.6524,-106.0870,1016.5
NORAD-3597,32.7986,14.6768,732.0
NORAD-3598,-17.1489,-86.6464,738.3
NORAD-3605,-78.3648,-62.5260,1478.3
NORAD-3606,43.9103,161.7592,1761.5
NORAD-3609,61.6198,155.1939,607.5
NORAD-3615,77.5610,38.1374,1462.4
NORAD-3616,38.7640,-65.6591,1472.5
NORAD-3617,-35.3152,-11.6408,1452.8
NORAD-3618,44.8433,-42.2058,1378.3
NORAD-3623,-3.7221,154.6926,39268.6
NORAD-3669,64.7298,111.7169,2876.4
NORAD-3670,-34.6889,68.1542,1715.0
NORAD-3673,54.4878,-76.8998,1407.9
NORAD-3674,7.9443,33.0499,41156.6
NORAD-3679,58.4955,-6.6648,1160.8
NORAD-3686,16.7287,15.9194,1632.0
NORAD-3690,-45.8911,-97.8540,869.8
NORAD-3691,-1.5902,7.6992,35827.5
NORAD-3692,-1.1590,-79.7940,37256.5
NORAD-3695,48.1173,-59.8186,1448.8
NORAD-3713,-24.1525,82.1080,831.0
NORAD-3740,65.3438,25.9998,837.9
NORAD-3741,-3.2880,-166.8899,896.5
NORAD-3743,35.4850,-39.3695,1456.0
NORAD-3744,63.1103,143.3679,804.8
NORAD-3745,1.2241,-62.2528,1340.3
NORAD-3748,-13.9192,-105.6767,1205.8
NORAD-3749,-19.5237,29.2044,1183.8
NORAD-3750,31.6234,-30.8587,620.8
NORAD-3752,-22.0879,16.7209,1141.6
NORAD-3755,-56.6252,0.5369,1932.3
NORAD-3757,-15.2178,-69.7379,714.9
NORAD-3758,-6.9519,29.2928,1576.4
NORAD-3764,-49.8884,-36.0602,1518.0
NORAD-3767,48.2791,4.6024,1496.2
NORAD-3784,1.9343,94.1895,1240.1
NORAD-3785,26.9490,7.3363,1128.1
NORAD-3788,-58.3055,-90.2089,2036.8
NORAD-3790,-56.3035,163.4218,636.9
NORAD-3793,60.0106,-90.8934,1399.4
NORAD-3794,42.5792,-5.1926,1377.5
NORAD-3810,3.5114,2.7127,1039.8
NORAD-3811,-38.3586,110.0926,1465.1
NORAD-3812,10.9862,3.8689,1480.1
NORAD-3814,-39.8263,71.8802,1935.8
NORAD-3818,-73.9685,94.5106,1217.3
NORAD-3819,73.1167,-147.9319,1192.5
NORAD-3825,49.1372,109.9390,3137.4
NORAD-3827,55.2420,91.5952,1353.3
NORAD-3840,-2.0379,-82.2568,1460.0
NORAD-3841,67.3894,127.5128,1395.0
NORAD-3842,45.9843,-41.0894,927.3
NORAD-3843,-56.5123,-48.2609,1784.8
NORAD-3874,13.3244,-111.4871,1650.3
NORAD-3890,34.6287,-134.4256,1117.5
NORAD-3891,-22.8063,33.4924,1134.8
NORAD-3892,-23.6125,71.6933,1088.9
NORAD-3898,-51.0571,136.0977,1847.5
NORAD-3900,-44.7924,84.2802,515.8
NORAD-3901,24.6604,83.9425,1671.8
NORAD-3908,33.5235,-105.3726,678.1
NORAD-3911,-16.6692,-170.2527,1308.8
NORAD-3912,36.6090,-153.3443,849.1
NORAD-3923,-62.2004,-118.6952,855.9
NORAD-3931,-53.1481,61.5667,1688.8
NORAD-3932,-18.4467,-28.6831,1287.4
NORAD-3938,-15.1848,53.9106,668.2
NORAD-3947,3.6774,-11.9184,38825.8
NORAD-3956,17.4685,92.7489,121104.6
NORAD-3965,-36.2933,159.3988,1586.7
NORAD-3974,-43.0970,-93.9807,1491.9
NORAD-3975,23.0370,41.2699,1429.1
NORAD-3978,-27.9696,38.0909,677.9
NORAD-4005,-55.7574,151.1742,918.0
NORAD-4008,-59.3284,50.6444,815.8
NORAD-4014,66.1029,-142.3134,1740.1
NORAD-4026,31.7163,22.6340,827.2
NORAD-4028,64.7391,-54.7198,703.7
NORAD-4047,35.0230,7.5500,824.2
NORAD-4048,-4.2373,-12.7921,765.2
NORAD-4068,-0.1327,73.8038,36036.4
NORAD-4069,16.8479,-7.6736,25920.9
NORAD-4070,21.2643,-127.3699,721.6
NORAD-4071,34.4965,-131.7429,671.6
NORAD-4084,-23.2196,-129.6732,762.5
NORAD-4132,-38.8487,20.3689,800.3
NORAD-4133,-51.4092,107.0502,431.6
NORAD-4135,-38.9389,-82.0142,789.1
NORAD-4138,72.3264,-90.8152,737.4
NORAD-4139,-61.6594,45.3857,682.8
NORAD-4141,38.3175,127.9761,601.7
NORAD-4143,-0.2691,-13.0084,842.1
NORAD-4144,-29.0667,115.0810,709.8
NORAD-4145,26.8535,-128.9899,848.5
NORAD-4149,30.0250,-133.5911,805.5
NORAD-4154,68.5502,141.4009,843.0
NORAD-4155,23.2672,-22.9230,798.8
NORAD-4157,-39.0947,25.8565,522.9
NORAD-4158,35.3188,67.9622,865.4
NORAD-4159,-28.2449,-23.9162,983.3
NORAD-4161,-11.6664,-49.5848,885.9
NORAD-4164,-36.1632,-112.2218,805.7
NORAD-4168,15.2797,18.8803,912.6
NORAD-4169,-39.4605,139.8982,698.4
NORAD-4171,36.9214,-110.0199,757.3
NORAD-4173,-69.0341,159.5904,626.1
NORAD-4174,53.3221,-119.2016,798.8
NORAD-4177,49.0347,159.3401,917.5
NORAD-4178,20.6899,107.9771,745.2
NORAD-4180,-11.5305,34.3726,734.0
NORAD-4205,-39.1134,-127.6509,807.9
NORAD-4207,-56.0834,45.9636,667.4
NORAD-4208,38.4713,-111.8813,811.1
NORAD-4209,63.8560,172.2101,902.8
NORAD-4211,-49.5526,157.3381,861.0
NORAD-4214,31.8766,152.6762,766.4
NORAD-4216,-67.9989,-163.0720,853.7
NORAD-4217,69.0290,132.6485,759.2
NORAD-4218,-27.2566,-32.5916,686.9
NORAD-4221,30.0633,-48.0524,453.3
NORAD-4231,-66.1820,-89.0117,750.3
NORAD-4237,-58.8797,-17.9990,934.0
NORAD-4247,2.9998,18.7431,918.0
NORAD-4249,52.0399,-57.0709,854.0
NORAD-4250,-0.2688,-103.4846,35725.8
NORAD-4251,-9.0129,-48.6327,4549.8
NORAD-4254,44.6823,21.8456,1172.8
NORAD-4255,51.0809,-108.7831,1152.7
NORAD-4256,13.2341,54.9935,914.1
NORAD-4257,1.1125,-173.7077,915.0
NORAD-4259,45.2576,72.4009,909.3
NORAD-4277,-64.0513,164.3525,863.7
NORAD-4295,-54.1040,-5.5157,935.9
NORAD-4297,0.7637,95.7770,36137.4
NORAD-4298,-25.4436,-107.6228,21864.9
NORAD-4311,-7.6418,128.8687,675.2
NORAD-4320,70.6414,156.4493,1476.9
NORAD-4321,74.0352,122.0128,1470.5
NORAD-4322,26.0523,-13.9005,1463.9
NORAD-4326,-68.7034,-87.0457,835.4
NORAD-4327,-23.1916,-88.6440,1049.5
NORAD-4331,58.5501,173.6016,807.7
NORAD-4332,-70.6450,96.3654,842.5
NORAD-4353,-0.2031,-103.6823,35787.8
NORAD-4354,-3.0385,-103.6430,19899.3
NORAD-4362,14.7042,-97.5322,1103.3
NORAD-4363,-76.0355,-152.0320,1098.3
NORAD-4367,-64.0571,-95.7427,1063.0
NORAD-4369,-72.6095,72.0064,732.4
NORAD-4370,-39.1808,-162.6602,692.5
NORAD-4376,2.4826,136.5339,35791.5
NORAD-4377,-5.3463,-31.2996,284.4
NORAD-4382,-29.2722,172.1311,1367.9
NORAD-4383,-69.8829,160.3280,1498.6
NORAD-4384,-46.4598,-170.8701,1490.0
NORAD-4385,44.7660,-51.0493,1502.4
NORAD-4386,-34.9616,63.3263,1480.1
NORAD-4387,52.3328,-131.4768,1469.0
NORAD-4388,-27.1666,-19.0346,1441.0
NORAD-4389,-66.7784,166.2372,1339.9
NORAD-4390,1.3716,-5.3512,1394.3
NORAD-4391,-71.8844,80.2804,1558.9
NORAD-4419,-76.1482,37.4802,851.6
NORAD-4420,-71.9440,148.2384,826.9
NORAD-4421,39.6572,123.8901,1214.9
NORAD-4432,3.0014,-148.1309,805.2
NORAD-4435,61.4708,-84.7330,591.9
NORAD-4438,63.5768,-166.2992,652.2
NORAD-4449,62.2680,55.0766,741.0
NORAD-4451,40.3797,-18.2065,689.4
NORAD-4453,-52.1632,59.4444,889.7
NORAD-4468,68.3475,137.2284,970.8
NORAD-4478,4.4227,162.6747,33940.1
NORAD-4499,-11.4330,171.3185,1453.0
NORAD-4507,29.9876,-158.5730,947.2
NORAD-4510,9.3470,-118.3530,31586.5
NORAD-4511,0.9438,-162.1693,35878.9
NORAD-4512,33.8704,102.2171,731.9
NORAD-4513,-80.7326,-124.2449,805.8
NORAD-4515,-25.6446,-159.0133,1209.6
NORAD-4547,-30.3696,92.1021,807.4
NORAD-4555,18.5216,-138.0251,743.2
NORAD-4564,55.5744,102.3237,950.9
NORAD-4578,-20.7949,-79.1705,718.4
NORAD-4579,-28.0398,-173.7460,700.3
NORAD-4588,23.7577,144.0851,776.1
NORAD-4589,-49.5819,115.3111,774.9
NORAD-4594,61.5666,139.3869,652.4
NORAD-4597,-11.6522,175.9818,1039.4
NORAD-4598,-34.3518,66.0347,651.2
NORAD-4603,-5.5561,-94.1189,963.1
NORAD-4607,-29.4649,-120.9784,1517.3
NORAD-4611,76.3972,30.8572,831.2
NORAD-4612,24.1979,-95.6787,901.9
NORAD-4613,5.4344,-167.5586,817.9
NORAD-4614,-59.1915,-12.5802,990.0
NORAD-4615,35.8295,117.0069,995.7
NORAD-4616,-23.0259,113.2081,1649.1
NORAD-4617,31.1854,-82.1279,629.0
NORAD-4621,-47.8197,26.6030,1023.6
NORAD-4628,-62.7041,-0.6911,556.3
NORAD-4629,-9.5291,-165.0049,1064.6
NORAD-4630,12.1303,54.8540,34197.5
NORAD-4632,-11.4104,-129.7914,27286.3
NORAD-4634,-55.0432,-129.4899,1239.0
NORAD-4635,-6.2622,-141.0233,681.9
NORAD-4636,-45.1587,-31.9873,1035.3
NORAD-4637,21.3490,-166.3796,1032.4
NORAD-4639,-77.3851,-5.9506,1185.6
NORAD-4640,68.2735,-107.1283,1202.2
NORAD-4643,34.9281,-0.4709,1061.4
NORAD-4644,-58.2678,-143.6597,1039.2
NORAD-4645,-50.5607,14.2705,1130.0
NORAD-4650,-79.4929,-1.7179,902.6
NORAD-4651,-15.3216,118.1745,869.6
NORAD-4652,80.1374,-148.4124,915.7
NORAD-4653,13.5820,117.3857,681.6
NORAD-4654,-70.5317,5.0588,847.4
NORAD-4655,-23.9854,85.2156,1032.9
NORAD-4656,4.8640,52.0266,1018.8
NORAD-4657,16.7161,-138.3483,1012.1
NORAD-4658,-67.2263,-73.0247,920.0
NORAD-4659,21.5399,108.2341,913.7
NORAD-4665,-36.6352,-172.8222,634.4
NORAD-4667,-22.8272,4.0016,891.5
NORAD-4668,56.2612,-60.6267,1867.5
NORAD-4672,12.6662,179.3425,1088.5
NORAD-4675,15.8904,-39.8987,1074.8
NORAD-4676,-67.8692,-130.9928,1062.9
NORAD-4677,-69.9276,-51.4620,1062.9
NORAD-4679,-57.2576,-2.5929,1031.3
NORAD-4681,36.1047,-153.5603,1396.6
NORAD-4682,-52.2263,-178.0899,1278.0
NORAD-4683,35.5383,-166.6492,1040.7
NORAD-4685,-78.1874,7.1867,1030.6
NORAD-4686,-69.0668,-68.5669,1071.5
NORAD-4687,62.9970,-76.4853,1087.4
NORAD-4688,79.7727,-176.9912,1066.3
NORAD-4689,-7.5463,170.6125,1092.6
NORAD-4698,-55.3359,4.0869,1286.9
NORAD-4699,48.3158,105.8450,602.2
NORAD-4705,21.1865,-72.9461,1075.9
NORAD-4706,31.6850,50.2502,1074.9
NORAD-4708,52.7803,-123.4388,886.1
NORAD-4709,-0.9257,-87.5006,732.2
NORAD-4710,26.7484,167.8233,1055.7
NORAD-4711,-59.0134,55.3323,1666.6
NORAD-4712,-62.6589,-142.2987,997.5
NORAD-4715,16.6305,41.8185,974.2
NORAD-4716,16.3587,136.6329,876.4
NORAD-4717,17.4129,57.1918,1059.2
NORAD-4718,-62.1749,-70.2790,961.3
NORAD-4719,-32.8561,30.8751,887.0
NORAD-4720,37.8109,114.0620,935.4
NORAD-4724,32.7203,-165.7744,522.7
NORAD-4727,-36.9212,5.8085,587.5
NORAD-4728,17.0794,-55.6579,1305.1
NORAD-4733,-73.7410,-24.1407,631.1
NORAD-4734,71.4896,97.9935,998.8
NORAD-4736,-4.3923,4.7402,843.5
NORAD-4737,64.7091,130.5368,769.3
NORAD-4738,29.6467,160.6202,872.5
NORAD-4739,-72.5849,64.3225,913.4
NORAD-4741,-63.8730,-92.0349,1659.2
NORAD-4742,2.0237,-131.7917,1061.0
NORAD-4743,-0.8259,58.3394,1042.3
NORAD-4744,77.2225,141.9209,1047.2
NORAD-4745,33.5880,134.5219,905.1
NORAD-4748,-77.0121,106.9257,1038.4
NORAD-4749,9.3850,174.0512,957.4
NORAD-4751,-23.7392,76.7993,952.2
NORAD-4752,-24.5711,-47.8009,836.9
NORAD-4753,-53.7410,-54.4166,958.9
NORAD-4754,-34.4929,-61.4945,776.2
NORAD-4755,-79.8428,106.5233,912.9
NORAD-4756,-38.0577,-152.6189,1107.8
NORAD-4757,74.0475,-115.1024,1018.5
NORAD-4759,-77.7348,-65.5749,993.2
NORAD-4764,-37.2561,-122.1354,741.2
NORAD-4766,-13.1485,130.5652,1063.0
NORAD-4767,46.5155,93.3259,961.6
NORAD-4768,-28.6607,-148.5816,985.1
NORAD-4772,-56.8161,-31.3756,1125.5
NORAD-4773,60.7476,49.5152,1040.8
NORAD-4774,43.4654,124.1394,960.3
NORAD-4776,-30.4935,122.8777,887.3
NORAD-4777,4.4216,-86.4822,928.8
NORAD-4778,-50.3222,-124.1967,1050.0
NORAD-4783,73.7108,39.6614,988.5
NORAD-4784,55.5228,-4.5901,986.5
NORAD-4786,-9.4077,63.0907,5152.2
NORAD-4789,27.7105,-112.6337,3447.4
NORAD-4790,46.4729,-41.8828,2112.0
NORAD-4793,6.2113,-168.5753,1447.0
NORAD-4794,-4.9437,-15.0398,1473.5
NORAD-4799,20.0817,-37.7959,981.7
NORAD-4800,14.5316,33.5025,981.1
NORAD-4818,0.9976,-110.9607,1068.3
NORAD-4819,19.8748,-179.8346,788.9
NORAD-4821,-64.9500,1.4292,1052.2
NORAD-4822,70.5585,-54.6584,796.7
NORAD-4823,-62.4178,55.5291,1714.7
NORAD-4841,59.2734,159.5712,4622.5
NORAD-4842,61.8461,148.0186,864.7
NORAD-4843,75.3635,107.3438,1040.7
NORAD-4854,-10.6135,170.8543,1054.6
NORAD-4855,-69.6407,-95.0307,1000.5
NORAD-4856,-34.1219,98.2904,786.4
NORAD-4857,-41.8460,76.3938,799.0
NORAD-4859,-17.4406,75.1399,1015.6
NORAD-4864,61.9975,111.4659,1051.8
NORAD-4867,80.2290,4.5114,819.5
NORAD-4868,-12.1636,50.5498,937.7
NORAD-4881,3.7048,-57.0500,36161.1
NORAD-4882,-25.2476,99.6250,36328.3
NORAD-4895,68.7888,103.2811,776.5
NORAD-4902,0.7397,-104.7635,35806.0
NORAD-4903,-7.0674,-79.0430,14621.7
NORAD-4907,-20.8833,62.1851,688.9
NORAD-4910,47.2515,-123.0183,880.5
NORAD-4911,47.9284,-125.3879,806.6
NORAD-4912,-34.6047,96.1874,791.5
NORAD-4913,-71.3300,-73.3560,990.8
NORAD-4914,-26.1936,109.2920,1065.2
NORAD-4918,73.2452,152.5008,1204.1
NORAD-4919,-77.8213,-41.3933,851.7
NORAD-4920,30.7410,46.3134,1066.8
NORAD-4921,-31.3772,-16.7038,702.4
NORAD-4922,-10.5119,157.2810,434.6
NORAD-4928,-74.1774,106.8681,1069.2
NORAD-4929,-48.3987,158.0107,1295.7
NORAD-4932,79.3361,115.7187,915.7
NORAD-4934,-46.1981,-63.3076,999.3
NORAD-4935,45.6571,-82.0938,949.2
NORAD-4938,41.6873,102.8222,589.9
NORAD-4942,-17.3760,67.0640,917.1
NORAD-4943,-65.5124,143.2823,1407.5
NORAD-4945,-23.3501,-143.4623,908.3
NORAD-4946,-56.4837,-60.1738,957.3
NORAD-4948,-14.1953,-177.2396,1134.2
NORAD-4950,-78.8718,167.8600,1150.4
NORAD-4951,-28.7299,-29.8246,1055.2
NORAD-4952,-14.1936,159.4850,1101.5
NORAD-4953,67.3885,7.4558,743.7
NORAD-4954,-33.8981,-173.4859,758.0
NORAD-4964,63.2041,93.3042,2015.5
NORAD-4968,47.6159,159.0312,1026.6
NORAD-4970,53.9446,-41.8144,1017.8
NORAD-4971,-19.0755,83.3796,1570.3
NORAD-4973,79.9129,-138.0871,933.2
NORAD-4977,42.7504,131.4455,1059.2
NORAD-4979,22.3840,38.4858,1034.8
NORAD-4980,33.7094,175.6106,1029.4
NORAD-4982,3.5441,-39.4345,1074.0
NORAD-4986,-3.8569,-135.8688,1149.1
NORAD-4987,47.5256,-83.2182,1067.2
NORAD-4988,-52.0403,-38.8253,1013.8
NORAD-4989,-57.2589,-164.0122,1051.3
NORAD-4990,-48.7904,113.4074,917.2
NORAD-4991,56.4634,-26.2012,1047.6
NORAD-4992,45.6177,0.7239,1037.9
NORAD-4993,34.8655,137.4634,939.2
NORAD-4996,-63.2502,81.7549,899.9
NORAD-4997,-9.2747,68.7004,909.9
NORAD-4998,72.5369,6.9208,1059.6
NORAD-5000,-10.1664,-137.1434,1286.9
NORAD-5010,-60.4582,-170.0813,614.1
NORAD-5011,-64.7044,-9.5790,752.4
NORAD-5012,-34.2668,-143.2389,897.2
NORAD-5013,31.6831,-9.5773,773.9
NORAD-5014,12.3830,-128.0189,1169.8
NORAD-5015,-6.0743,127.1908,641.6
NORAD-5016,-45.8123,-45.9371,1252.1
NORAD-5017,17.4912,165.1328,674.2
NORAD-5018,-65.6212,-48.0140,1055.0
NORAD-5019,-65.6545,-48.4416,798.6
NORAD-5020,-2.9664,22.1334,559.6
NORAD-5024,-37.9923,136.0336,829.4
NORAD-5025,78.4429,107.2734,1093.2
NORAD-5026,-54.5106,83.3252,979.7
NORAD-5028,30.5832,-41.0696,1634.4
NORAD-5036,55.3713,37.6175,791.6
NORAD-5042,65.1023,-178.7679,1325.7
NORAD-5050,-23.1760,-68.9496,998.8
NORAD-5051,-54.3376,162.6566,1016.0
NORAD-5052,-13.7415,32.3328,999.2
NORAD-5054,-10.6921,160.1031,3416.7
NORAD-5060,71.7844,-139.4489,728.9
NORAD-5066,15.9143,31.8101,856.2
NORAD-5067,77.6687,-71.5503,1015.4
NORAD-5076,62.7892,131.8858,1638.7
NORAD-5088,9.5862,-97.5851,1086.7
NORAD-5091,-64.9582,2.5447,832.6
NORAD-5094,52.3056,-101.1139,531.2
NORAD-5097,46.6112,-92.0059,631.1
NORAD-5098,-28.2025,15.8993,1181.4
NORAD-5104,-19.0926,-81.4795,1393.0
NORAD-5105,-60.0852,97.7405,960.1
NORAD-5106,15.9290,95.4855,1427.1
NORAD-5118,18.0524,41.9107,352.3
NORAD-5126,10.8745,27.2601,986.5
NORAD-5129,-80.5442,-31.9602,1094.2
NORAD-5144,-13.6632,-89.0447,568.4
NORAD-5146,6.2713,23.1217,1013.5
NORAD-5149,9.4611,-150.7972,783.3
NORAD-5150,-45.3526,55.1871,986.4
NORAD-5151,16.0846,27.6540,1023.2
NORAD-5153,33.9678,-92.4434,1070.1
NORAD-5155,-0.8602,-140.5153,511.8
NORAD-5156,53.3572,-168.5191,1185.6
NORAD-5174,-27.1399,24.6480,789.8
NORAD-5175,-67.5343,154.9144,760.8
NORAD-5180,49.9562,-36.1628,1212.5
NORAD-5181,-4.7517,155.7350,1179.3
NORAD-5183,-77.8899,174.8106,963.4
NORAD-5185,-11.9936,-124.0441,958.7
NORAD-5187,14.3799,127.3886,752.7
NORAD-5188,42.7596,-27.0417,1040.2
NORAD-5192,-64.0696,-111.2313,362.6
NORAD-5197,-54.6227,-81.7979,763.9
NORAD-5203,66.4278,167.0567,1072.6
NORAD-5204,-0.2278,-131.8683,36317.3
NORAD-5210,24.2703,-136.4869,1385.8
NORAD-5211,-57.3140,-114.4651,1548.4
NORAD-5212,-71.5311,81.6318,1506.6
NORAD-5213,-50.2567,39.3785,1505.9
NORAD-5214,-20.5229,-152.2897,1480.8
NORAD-5215,-11.8945,-153.7881,1381.9
NORAD-5216,69.5195,87.4617,1408.2
NORAD-5217,-6.3988,-152.0592,1410.3
NORAD-5218,50.1307,92.4354,1511.6
NORAD-5220,-42.2689,-150.5668,1290.6
NORAD-5222,64.1083,54.0707,1511.7
NORAD-5225,30.9255,-142.6066,931.6
NORAD-5238,-74.0047,11.9387,1015.4
NORAD-5239,60.5705,44.6101,985.2
NORAD-5240,-12.6439,172.1345,982.2
NORAD-5265,4.5549,-87.2670,1103.9
NORAD-5272,35.0415,-130.2434,1237.8
NORAD-5277,-65.4538,76.6088,619.8
NORAD-5280,6.2512,-36.2814,1287.4
NORAD-5301,3.3398,145.3025,604.2
NORAD-5322,-15.3452,167.4573,1438.9
NORAD-5337,62.3228,168.0898,1497.7
NORAD-5347,78.9426,12.0016,914.9
NORAD-5349,25.3467,-131.3467,795.0
NORAD-5359,-71.4387,154.7823,999.0
NORAD-5360,-71.5334,-39.1475,1429.9
NORAD-5361,-34.7512,168.7592,723.1
NORAD-5384,-5.8308,-6.3823,761.9
NORAD-5388,-65.8854,121.0750,1231.9
NORAD-5389,79.6860,83.7298,1360.4
NORAD-5390,-20.5213,25.5256,929.9
NORAD-5392,-79.2017,-177.1033,858.5
NORAD-5395,-24.4378,98.8670,782.0
NORAD-5397,35.8658,35.2258,813.3
NORAD-5398,83.2417,98.2651,739.8
NORAD-5414,66.7005,54.8029,929.7
NORAD-5416,16.8368,-90.2859,956.8
NORAD-5422,26.1541,172.3373,778.5
NORAD-5426,29.6726,-137.3638,596.3
NORAD-5430,-50.8055,-91.6372,797.0
NORAD-5435,44.6119,-19.7260,760.8
NORAD-5438,-47.8644,-35.6832,756.0
NORAD-5443,76.3428,56.7003,1447.3
NORAD-5446,68.1300,3.8883,1006.8
NORAD-5447,7.0425,-150.5059,1035.9
NORAD-5485,-28.5733,-94.9673,1404.0
NORAD-5498,31.3409,94.1284,1748.0
NORAD-5507,-47.6756,15.8322,794.8
NORAD-5519,-40.7878,-132.1422,779.5
NORAD-5527,65.3080,-66.4053,889.3
NORAD-5529,48.6074,56.9294,734.3
NORAD-5531,44.5331,-110.6875,776.5
NORAD-5547,3.8481,26.0483,1343.1
NORAD-5548,35.1152,-126.0838,1513.2
NORAD-5549,2.2811,52.6691,1421.3
NORAD-5550,72.4062,-51.8069,1509.2
NORAD-5551,18.4595,80.8632,1512.9
NORAD-5552,-15.5137,105.4915,1501.4
NORAD-5553,-73.5738,-160.5713,1533.3
NORAD-5554,-56.1040,170.6562,1508.6
NORAD-5555,-66.6209,174.5749,1532.2
NORAD-5556,4.3421,127.7100,818.3
NORAD-5557,-63.1009,-79.5837,815.4
NORAD-5560,45.8443,155.4972,714.2
NORAD-5580,16.9876,-121.2110,1169.8
NORAD-5581,15.7130,88.9319,1015.6
NORAD-5587,0.9701,-99.9430,35780.6
NORAD-5588,-1.4652,124.5441,35824.9
NORAD-5589,-1.9320,-156.7990,37191.6
NORAD-5599,-9.8262,109.7881,538.8
NORAD-5614,-1.1232,-59.6772,1219.7
NORAD-5615,7.0448,31.8718,1193.3
NORAD-5632,24.0557,3.6723,16192.0
NORAD-5635,-41.4084,-62.5070,746.8
NORAD-5678,63.7182,73.9218,982.8
NORAD-5679,17.2712,88.8996,948.5
NORAD-5680,1.9938,99.1192,987.2
NORAD-5681,-58.3731,-113.4845,1000.3
NORAD-5682,-57.0520,-111.0875,1000.3
NORAD-5683,26.9251,49.5530,1002.7
NORAD-5685,-29.4957,-57.6424,969.4
NORAD-5690,10.4341,173.0645,1038.5
NORAD-5691,77.8823,98.8232,858.2
NORAD-5692,4.5710,-176.4846,1033.6
NORAD-5696,-19.3756,-98.2036,1086.6
NORAD-5698,40.5728,-166.2921,1035.2
NORAD-5702,8.2503,27.0658,4246.6
NORAD-5705,-1.1584,163.6712,784.2
NORAD-5707,-13.1442,-117.2330,776.6
NORAD-5709,0.3421,74.4438,35949.2
NORAD-5715,-65.4899,-64.7402,1096.3
NORAD-5716,66.6792,-118.3988,678.3
NORAD-5720,39.1026,-38.7787,952.7
NORAD-5721,-49.2075,105.8970,948.2
NORAD-5729,12.3743,15.8109,1214.6
NORAD-5730,73.8644,3.3839,1105.6
NORAD-5731,-34.5423,-42.5172,851.1
NORAD-5732,-63.3967,112.7313,920.3
NORAD-5736,-18.9624,157.0295,1366.8
NORAD-5745,66.8792,102.3794,682.6
NORAD-5746,40.5339,-122.9249,848.4
NORAD-5748,-4.7348,-8.5009,948.3
NORAD-5755,0.6965,-155.7653,731.9
NORAD-5758,61.5573,-166.5889,992.8
NORAD-5763,-47.1291,157.1596,1001.9
NORAD-5775,-4.1696,119.4389,35914.6
NORAD-5778,-22.8029,-105.2624,575.8
NORAD-5785,16.1521,-52.8788,901.2
NORAD-5786,-61.9215,173.5826,973.7
NORAD-5794,-54.8739,105.5659,709.3
NORAD-5816,26.0053,-20.0666,26575.4
NORAD-5824,-36.4949,28.0106,708.1
NORAD-5826,27.7921,-126.8799,955.6
NORAD-5846,-63.9273,-87.2277,993.9
NORAD-5847,-70.2811,-156.9164,975.9
NORAD-5851,0.4499,129.9262,35945.7
NORAD-5854,-0.1233,-115.9190,35919.9
NORAD-5858,1.5649,65.6271,510.9
NORAD-5871,61.9788,-26.4525,1737.4
NORAD-5876,-59.2037,91.1608,916.7
NORAD-5903,60.8784,-23.0740,778.3
NORAD-5904,27.6825,-30.6892,789.3
NORAD-5905,64.9648,49.3902,1195.2
NORAD-5907,-26.8858,13.6887,1179.4
NORAD-5917,76.6874,7.6690,896.9
NORAD-5918,10.4220,-29.5703,839.0
NORAD-5922,-24.9055,-3.8138,1028.6
NORAD-5958,7.4529,-114.3705,1050.1
NORAD-5967,30.7559,-119.1240,1245.7
NORAD-5971,-78.0284,-162.8085,1297.3
NORAD-5975,-17.8635,48.8577,24634.7
NORAD-5977,0.0611,-44.2963,1333.3
NORAD-5986,25.6449,42.2225,20884.5
NORAD-5987,3.7676,-95.0866,20913.6
NORAD-5991,19.2098,-93.1218,30070.9
NORAD-5992,-3.3112,30.4305,29925.7
NORAD-5998,-25.7491,-86.6948,22359.4
NORAD-6014,-74.0493,67.8066,928.6
NORAD-6019,-27.4641,81.4135,972.2
NORAD-6020,54.9154,130.9738,957.7
NORAD-6052,-5.6686,166.4317,35818.3
NORAD-6058,-7.2010,176.7189,15303.2
NORAD-6059,-67.2923,-38.8054,786.7
NORAD-6061,39.9459,160.7109,768.4
NORAD-6065,-60.3762,-44.0546,565.5
